0.019398,-0.042365,0.793331,0.023504,0.032966,0.437340,0.898385,-0.131403,0.119924,-0.196406,0.375952,-0.211496,0.000000,0.024867,-0.180600,-0.146455,0.338766,-0.254983,0.000000,0.013380,-0.046797,0.423276,0.363583,1.055715,-0.179254,-0.007969,-0.479827,-0.391431,0.860853,0.117500
0.021132,-0.041764,0.792823,0.020193,0.035670,0.440079,0.897023,-0.139931,0.134749,-0.189552,0.345617,-0.202886,0.000000,0.026365,-0.173039,-0.149614,0.333238,-0.257711,0.000000,0.005093,-0.064505,0.468038,0.363015,0.960816,-0.175380,-0.018644,-0.516969,-0.380959,0.766161,0.114669
0.023078,-0.039988,0.792636,0.017336,0.038654,0.442594,0.895721,-0.147243,0.148128,-0.177151,0.305436,-0.183571,0.000000,0.032333,-0.163623,-0.150562,0.325620,-0.259385,0.000000,-0.002849,-0.078582,0.531678,0.355912,0.820244,-0.167982,-0.012646,-0.578075,-0.364129,0.603172,0.112267
0.024966,-0.037357,0.792454,0.013847,0.041537,0.445160,0.894380,-0.153567,0.158387,-0.166664,0.270037,-0.164787,0.000000,0.037419,-0.154250,-0.146805,0.310998,-0.258433,0.000000,-0.009397,-0.100697,0.594596,0.338218,0.671024,-0.169534,-0.005977,-0.649408,-0.338604,0.410455,0.115462
0.026714,-0.033937,0.792279,0.010684,0.046450,0.448674,0.892423,-0.158628,0.162345,-0.146829,0.221036,-0.152685,0.000000,0.042990,-0.148398,-0.143748,0.293630,-0.258929,0.000000,-0.018097,-0.141587,0.665008,0.326466,0.509415,-0.168142,-0.012133,-0.722120,-0.313560,0.223699,0.113373
0.027973,-0.029958,0.792215,0.007900,0.048876,0.449751,0.891781,-0.155492,0.168845,-0.128890,0.187171,-0.149434,0.000000,0.042922,-0.146321,-0.134959,0.275938,-0.257022,0.000000,-0.025634,-0.192576,0.734423,0.330782,0.337800,-0.166587,-0.024916,-0.794983,-0.287110,0.036762,0.116110
0.028530,-0.025759,0.792166,0.005357,0.050039,0.450579,0.891317,-0.154136,0.171366,-0.112493,0.159988,-0.151568,0.000000,0.039564,-0.147400,-0.124255,0.260309,-0.254232,0.000000,-0.033180,-0.260486,0.801566,0.358670,0.169580,-0.147542,-0.048279,-0.859848,-0.266152,-0.124695,0.115265
0.028168,-0.021530,0.792148,0.003273,0.050324,0.450452,0.891375,-0.154599,0.170315,-0.097208,0.138554,-0.157248,0.000000,0.037939,-0.148921,-0.114171,0.247247,-0.250541,0.000000,-0.038300,-0.341519,0.857914,0.397362,0.014107,-0.126284,-0.086707,-0.919649,-0.251515,-0.267611,0.107956
0.026852,-0.017599,0.792327,0.001112,0.048917,0.451085,0.891139,-0.152869,0.171883,-0.085295,0.126413,-0.165245,0.000000,0.034081,-0.150931,-0.101544,0.234568,-0.243422,0.000000,-0.043296,-0.441805,0.912729,0.463987,-0.138207,-0.078121,-0.138783,-0.969245,-0.251931,-0.394766,0.095969
0.024348,-0.014027,0.792791,-0.000438,0.046898,0.450812,0.891386,-0.147253,0.174045,-0.072553,0.116156,-0.173193,0.000000,0.029893,-0.155135,-0.086462,0.217267,-0.232947,0.000000,-0.043367,-0.566343,0.946939,0.548197,-0.277824,-0.037188,-0.206954,-1.008749,-0.275771,-0.502277,0.086652
0.021155,-0.010928,0.793559,-0.003800,0.042927,0.452023,0.890965,-0.146351,0.179136,-0.062557,0.108477,-0.181737,0.000000,0.025303,-0.153012,-0.071758,0.202229,-0.215223,0.000000,-0.030988,-0.746203,0.943155,0.683917,-0.384463,0.001728,-0.318760,-1.032579,-0.339560,-0.576142,0.087035
0.017163,-0.008641,0.794777,-0.007039,0.038369,0.452436,0.890943,-0.145762,0.183414,-0.052549,0.101103,-0.185664,0.000000,0.017303,-0.154068,-0.059417,0.189827,-0.194022,0.000000,-0.012170,-0.933293,0.903943,0.815255,-0.471216,0.016297,-0.463901,-1.035479,-0.440767,-0.644842,0.113225
0.012457,-0.006915,0.795986,-0.009272,0.033980,0.451677,0.891486,-0.146754,0.183744,-0.043723,0.095046,-0.186215,0.000000,0.007118,-0.159311,-0.048724,0.178949,-0.173805,0.000000,0.009092,-1.093036,0.844086,0.918798,-0.539777,0.030583,-0.631627,-1.018854,-0.565549,-0.703104,0.130012
0.007625,-0.005732,0.797181,-0.010509,0.029927,0.449162,0.892887,-0.148186,0.181392,-0.034022,0.088220,-0.182723,0.000000,-0.004427,-0.168701,-0.038653,0.167074,-0.152997,0.000000,0.023234,-1.233078,0.777361,1.000246,-0.591255,0.041467,-0.853016,-0.948294,-0.744845,-0.749005,0.142157
0.002916,-0.004856,0.798174,-0.010021,0.025721,0.448622,0.893295,-0.147618,0.177562,-0.023669,0.081718,-0.181419,0.000000,-0.012556,-0.178359,-0.029149,0.161517,-0.135418,0.000000,0.019979,-1.344979,0.720772,1.068088,-0.634193,0.054580,-1.079077,-0.842091,-0.928404,-0.776329,0.130939
-0.001465,-0.004053,0.798818,-0.008359,0.023543,0.448708,0.893329,-0.142157,0.172316,-0.019050,0.081447,-0.183061,0.000000,-0.015956,-0.189685,-0.023458,0.158475,-0.124682,0.000000,0.015414,-1.422103,0.685533,1.114056,-0.668932,0.068227,-1.204788,-0.760707,-1.024408,-0.796244,0.121386
-0.005007,-0.003109,0.799466,-0.007001,0.020930,0.449373,0.893071,-0.136227,0.170185,-0.013686,0.081590,-0.183585,0.000000,-0.018109,-0.197223,-0.016971,0.156477,-0.114027,0.000000,0.013287,-1.486762,0.668270,1.162802,-0.693657,0.087715,-1.301811,-0.716096,-1.095008,-0.813148,0.100488
-0.007502,-0.001701,0.799781,-0.006945,0.020489,0.449450,0.893043,-0.131896,0.168160,-0.013115,0.082752,-0.185814,0.000000,-0.015208,-0.199684,-0.014530,0.151934,-0.107268,0.000000,0.011916,-1.523239,0.666138,1.189676,-0.708682,0.101308,-1.351491,-0.704273,-1.131640,-0.823295,0.085595
-0.008747,0.000516,0.799726,-0.008105,0.022938,0.448485,0.893459,-0.127700,0.165623,-0.016555,0.083458,-0.190108,0.000000,-0.009160,-0.200085,-0.020074,0.150399,-0.104656,0.000000,0.008829,-1.526734,0.704145,1.202774,-0.706857,0.121314,-1.370780,-0.738107,-1.150324,-0.815553,0.062141
-0.009114,0.003458,0.799291,-0.008582,0.026701,0.447951,0.893618,-0.123049,0.161588,-0.021653,0.085771,-0.196107,0.000000,-0.001329,-0.202122,-0.025655,0.149277,-0.106163,0.000000,0.004254,-1.519386,0.760264,1.206429,-0.708290,0.131474,-1.363376,-0.800358,-1.149034,-0.806889,0.049352
-0.008540,0.006936,0.798772,-0.010028,0.032338,0.447146,0.893820,-0.119627,0.156115,-0.031666,0.091010,-0.204987,0.000000,0.010151,-0.201060,-0.036404,0.149625,-0.109676,0.000000,-0.002673,-1.469756,0.870241,1.181225,-0.705214,0.121147,-1.306265,-0.918404,-1.107668,-0.790027,0.050665
-0.007263,0.010697,0.797761,-0.012663,0.039854,0.447597,0.893257,-0.113122,0.154663,-0.049005,0.101066,-0.218674,0.000000,0.019457,-0.200787,-0.053902,0.156563,-0.117919,0.000000,-0.016476,-1.353150,1.023680,1.103947,-0.699325,0.080184,-1.161163,-1.070668,-0.977886,-0.756964,0.044694
-0.005697,0.014901,0.796394,-0.015162,0.047063,0.445809,0.893762,-0.117720,0.144358,-0.063497,0.109451,-0.235655,0.000000,0.027432,-0.201223,-0.068221,0.159440,-0.130947,0.000000,-0.029541,-1.097859,1.185396,0.887799,-0.667848,0.031810,-0.841867,-1.185218,-0.681593,-0.703266,0.047425
-0.003462,0.019059,0.795408,-0.023922,0.054077,0.444246,0.893951,-0.128010,0.147547,-0.083390,0.113587,-0.244605,0.000000,0.025993,-0.191195,-0.082558,0.152040,-0.131111,0.000000,-0.031487,-0.759813,1.294613,0.598559,-0.600122,-0.014050,-0.448554,-1.234065,-0.299029,-0.622588,0.025664
-0.001397,0.022803,0.794647,-0.031139,0.061013,0.441166,0.894808,-0.134522,0.150003,-0.101318,0.118678,-0.247360,0.000000,0.023848,-0.184765,-0.102743,0.155792,-0.133669,0.000000,-0.000392,-0.359556,1.325349,0.257339,-0.501916,-0.028229,0.042290,-1.199578,0.186700,-0.550275,-0.015138
0.000710,0.025777,0.793942,-0.031406,0.067704,0.441192,0.894304,-0.128296,0.145337,-0.114190,0.128093,-0.253323,0.000000,0.030008,-0.189828,-0.110684,0.153390,-0.135950,0.000000,0.065347,0.160734,1.248825,-0.188028,-0.449608,-0.018271,0.597835,-1.051025,0.746184,-0.568002,-0.048244
0.002842,0.028422,0.793796,-0.024776,0.068633,0.438523,0.895753,-0.117925,0.133684,-0.098034,0.126435,-0.258407,0.000000,0.036509,-0.203593,-0.095798,0.144489,-0.139231,0.000000,0.052800,0.625813,1.122478,-0.600956,-0.507918,-0.037079,0.799406,-0.963135,0.933922,-0.615865,-0.036499
0.004454,0.030185,0.793818,-0.024506,0.067455,0.436321,0.896924,-0.118940,0.134442,-0.090346,0.127770,-0.259131,0.000000,0.033745,-0.204059,-0.089206,0.143898,-0.141351,0.000000,0.023692,0.801653,1.045394,-0.755789,-0.534067,-0.064965,0.817275,-0.945129,0.936955,-0.615956,-0.041478
0.005686,0.031022,0.793826,-0.024700,0.066369,0.434519,0.897874,-0.121082,0.136062,-0.085114,0.128335,-0.259265,0.000000,0.031055,-0.202965,-0.085289,0.144032,-0.142693,0.000000,0.012164,0.827604,1.029806,-0.781050,-0.560656,-0.086902,0.813061,-0.947156,0.919915,-0.631112,-0.031227
0.006724,0.031100,0.793797,-0.025497,0.063533,0.433658,0.898473,-0.125361,0.140553,-0.075196,0.122839,-0.260342,0.000000,0.025050,-0.200241,-0.076966,0.141577,-0.144174,0.000000,-0.003326,0.816798,1.043966,-0.785011,-0.616239,-0.115510,0.783683,-0.971848,0.877590,-0.660758,-0.003183
0.007312,0.030628,0.794052,-0.024954,0.058806,0.430944,0.900115,-0.132614,0.141444,-0.058607,0.114931,-0.259641,0.000000,0.020381,-0.197061,-0.066743,0.141313,-0.145373,0.000000,-0.017832,0.731018,1.097471,-0.736297,-0.675751,-0.125801,0.709406,-1.023728,0.796315,-0.703687,0.023810
0.007698,0.029423,0.794266,-0.024794,0.052977,0.428236,0.901772,-0.139665,0.145223,-0.040107,0.105242,-0.259631,0.000000,0.015040,-0.191876,-0.053303,0.136749,-0.145615,0.000000,-0.034031,0.531590,1.176997,-0.593534,-0.720841,-0.116862,0.551456,-1.094099,0.643880,-0.737859,0.050962
0.007606,0.027529,0.794765,-0.023508,0.048066,0.426553,0.902879,-0.143505,0.146979,-0.026217,0.098838,-0.256821,0.000000,0.012780,-0.188608,-0.040629,0.129413,-0.140537,0.000000,-0.052180,0.150453,1.235397,-0.272247,-0.747621,-0.102070,0.243047,-1.161123,0.355982,-0.755229,0.068455
0.007151,0.025323,0.795503,-0.018289,0.040210,0.424712,0.904250,-0.145960,0.143384,0.003111,0.084163,-0.252316,0.000000,0.005643,-0.195992,-0.014629,0.118643,-0.134759,0.000000,-0.061703,-0.353191,1.221103,0.190291,-0.793043,-0.086936,-0.166018,-1.194252,-0.043301,-0.800401,0.106391
0.006101,0.022561,0.796053,-0.016885,0.037962,0.425474,0.904016,-0.145939,0.144397,0.005462,0.081202,-0.245210,0.000000,0.004119,-0.196086,-0.011802,0.117018,-0.129393,0.000000,-0.035555,-0.827993,1.121569,0.636671,-0.717486,-0.064650,-0.499026,-1.169633,-0.345653,-0.763808,0.113904
0.004845,0.019701,0.796721,-0.018527,0.033795,0.422877,0.905367,-0.157364,0.147318,0.013618,0.069646,-0.234125,0.000000,-0.010197,-0.195838,-0.009198,0.115889,-0.121869,0.000000,0.000885,-1.153408,0.975888,0.934843,-0.658012,-0.050896,-0.777995,-1.119794,-0.595817,-0.765932,0.118666
0.003708,0.016534,0.797758,-0.019584,0.027497,0.423325,0.905349,-0.165301,0.154787,0.018587,0.069798,-0.225399,0.000000,-0.022190,-0.191143,-0.004296,0.121192,-0.113359,0.000000,0.014352,-1.280228,0.864516,1.053858,-0.634350,-0.043156,-0.994372,-1.044604,-0.795213,-0.778966,0.119607
0.002533,0.013801,0.798226,-0.017458,0.024262,0.423758,0.905282,-0.165150,0.156219,0.022093,0.070232,-0.219361,0.000000,-0.025557,-0.192751,-0.003764,0.129218,-0.112137,0.000000,0.009963,-1.341891,0.806296,1.106698,-0.631196,-0.021194,-1.166506,-0.960066,-0.951805,-0.778327,0.106897
0.001633,0.011608,0.798457,-0.014344,0.021888,0.424646,0.904981,-0.160270,0.157143,0.025090,0.073084,-0.215474,0.000000,-0.026858,-0.196745,-0.003278,0.138224,-0.113920,0.000000,0.007208,-1.377307,0.782235,1.137838,-0.639940,-0.003075,-1.259610,-0.911426,-1.038965,-0.787036,0.094903
0.001218,0.010188,0.798445,-0.011693,0.021672,0.425178,0.904775,-0.155505,0.155826,0.025141,0.075084,-0.212749,0.000000,-0.023729,-0.199033,-0.005410,0.144257,-0.117272,0.000000,0.005050,-1.393304,0.792686,1.156776,-0.644627,0.013904,-1.309233,-0.904457,-1.084158,-0.793413,0.078482
0.001610,0.009512,0.798116,-0.010952,0.024531,0.425391,0.904611,-0.151378,0.154199,0.017409,0.079107,-0.213498,0.000000,-0.017826,-0.199443,-0.015493,0.150829,-0.122844,0.000000,-0.001583,-1.374131,0.836610,1.154758,-0.635863,0.013772,-1.314214,-0.939784,-1.095456,-0.782319,0.069054
0.002296,0.009392,0.797344,-0.010044,0.030731,0.426487,0.903916,-0.144775,0.149392,-0.002398,0.093537,-0.219298,0.000000,-0.004099,-0.199027,-0.032630,0.158686,-0.134418,0.000000,-0.012485,-1.312925,0.931040,1.115300,-0.621399,0.003896,-1.253921,-1.040706,-1.057615,-0.756036,0.061717
0.003122,0.009817,0.796617,-0.009857,0.038103,0.427812,0.903010,-0.136805,0.145330,-0.026097,0.110485,-0.225840,0.000000,0.009429,-0.198962,-0.052924,0.167458,-0.143962,0.000000,-0.025400,-1.188231,1.050048,1.019136,-0.618739,-0.022123,-1.108559,-1.148342,-0.934446,-0.735454,0.061931
0.004401,0.011159,0.795804,-0.010901,0.044625,0.430895,0.901232,-0.132288,0.143727,-0.043663,0.116685,-0.229032,0.000000,0.019001,-0.196931,-0.066328,0.170247,-0.151849,0.000000,-0.037362,-0.967410,1.177788,0.845368,-0.613341,-0.057510,-0.845219,-1.235073,-0.703366,-0.699202,0.048522
0.006050,0.012978,0.795321,-0.015157,0.050570,0.433957,0.899386,-0.132565,0.147835,-0.065434,0.126377,-0.230375,0.000000,0.025136,-0.187254,-0.079741,0.170886,-0.154232,0.000000,-0.042032,-0.659136,1.280937,0.579805,-0.575521,-0.072038,-0.496532,-1.283463,-0.380655,-0.635393,0.024329
0.007730,0.014935,0.794843,-0.020377,0.056781,0.436612,0.897625,-0.131802,0.154969,-0.090593,0.140203,-0.230854,0.000000,0.027245,-0.179018,-0.092571,0.168475,-0.155357,0.000000,-0.027948,-0.284799,1.313718,0.248092,-0.496958,-0.077341,-0.082379,-1.276160,0.016105,-0.564607,-0.008112
